0_images_name,0_labels,1_images_name,1_labels,2_images_name,2_labels,3_images_name,3_labels,4_images_name,4_labels
ISIC_0031031,,ISIC_0030292,,ISIC_0029219,,ISIC_0028766,,ISIC_0033083,
ISIC_0030481,,ISIC_0029822,,ISIC_0024536,,ISIC_0030415,,ISIC_0033224,
ISIC_0029871,,ISIC_0027690,,ISIC_0030769,,ISIC_0030601,,ISIC_0033213,
ISIC_0026832,,ISIC_0026348,,ISIC_0031454,,ISIC_0025687,,ISIC_0033798,
ISIC_0025296,,ISIC_0026079,,ISIC_0030865,,ISIC_0026541,,ISIC_0032627,
ISIC_0028794,,ISIC_0030009,,ISIC_0031491,,ISIC_0030751,,ISIC_0032916,
ISIC_0026920,,ISIC_0026050,,ISIC_0030216,,ISIC_0027617,,ISIC_0033530,
ISIC_0031113,,ISIC_0030485,,ISIC_0030587,,ISIC_0030694,,ISIC_0033795,
ISIC_0032052,,ISIC_0027323,,ISIC_0027308,,ISIC_0025241,,ISIC_0033584,
ISIC_0028884,,ISIC_0031104,,ISIC_0028192,,ISIC_0024912,,ISIC_0032406,
ISIC_0026785,,ISIC_0024421,,ISIC_0025597,,ISIC_0024566,,ISIC_0032935,
ISIC_0024861,,ISIC_0026353,,ISIC_0025474,,ISIC_0030548,,ISIC_0034301,
ISIC_0025494,,ISIC_0027362,,ISIC_0027621,,ISIC_0029149,,ISIC_0033066,
ISIC_0029506,,ISIC_0030790,,ISIC_0029114,,ISIC_0026648,,ISIC_0033755,
ISIC_0027873,,ISIC_0026063,,ISIC_0027364,,ISIC_0028212,,ISIC_0032084,
ISIC_0031942,,ISIC_0025171,,ISIC_0029456,,ISIC_0031174,,ISIC_0032361,
ISIC_0025479,,ISIC_0028733,,ISIC_0026980,,ISIC_0027322,,ISIC_0032288,
ISIC_0025721,,ISIC_0026858,,ISIC_0025475,,ISIC_0027426,,ISIC_0032783,
ISIC_0025139,,ISIC_0027750,,ISIC_0029688,,ISIC_0029168,,ISIC_0032367,
ISIC_0029737,,ISIC_0029717,,ISIC_0026519,,ISIC_0024779,,ISIC_0033873,
ISIC_0024873,,ISIC_0026376,,ISIC_0024544,,ISIC_0027575,,ISIC_0033964,
ISIC_0031434,,ISIC_0024578,,ISIC_0029226,,ISIC_0028741,,ISIC_0032112,
ISIC_0025091,,ISIC_0028983,,ISIC_0027305,,ISIC_0028861,,ISIC_0033926,
ISIC_0026278,,ISIC_0031488,,ISIC_0024414,,ISIC_0025978,,ISIC_0033511,
ISIC_0025375,,ISIC_0030159,,ISIC_0025175,,ISIC_0026974,,ISIC_0032784,
ISIC_0024474,,ISIC_0030534,,ISIC_0029646,,ISIC_0029066,,ISIC_0032704,
ISIC_0030750,,ISIC_0025406,,ISIC_0025107,,ISIC_0026257,,ISIC_0032700,
ISIC_0025894,,ISIC_0027372,,ISIC_0027993,,ISIC_0031747,,ISIC_0033417,
ISIC_0031397,,ISIC_0029076,,ISIC_0029583,,ISIC_0028117,,ISIC_0032085,
ISIC_0026048,,ISIC_0030404,,ISIC_0026655,,ISIC_0025931,,ISIC_0034230,
ISIC_0025015,,ISIC_0028712,,ISIC_0027537,,ISIC_0026440,,ISIC_0033699,
ISIC_0031714,,ISIC_0024322,,ISIC_0027131,,ISIC_0029636,,ISIC_0033508,
ISIC_0028618,,ISIC_0027731,,ISIC_0029416,,ISIC_0031273,,ISIC_0033547,
ISIC_0028342,,ISIC_0028178,,ISIC_0027586,,ISIC_0027619,,ISIC_0032360,
ISIC_0025704,,ISIC_0030853,,ISIC_0029359,,ISIC_0027252,,ISIC_0032907,
ISIC_0030858,,ISIC_0027600,,ISIC_0027657,,ISIC_0026025,,ISIC_0032386,
ISIC_0027244,,ISIC_0030854,,ISIC_0031983,,ISIC_0027351,,ISIC_0033632,
ISIC_0030368,,ISIC_0030913,,ISIC_0028420,,ISIC_0025468,,ISIC_0032772,
ISIC_0030625,,ISIC_0024373,,ISIC_0024605,,ISIC_0030438,,ISIC_0032644,
ISIC_0024651,,ISIC_0026026,,ISIC_0024914,,ISIC_0031842,,ISIC_0032628,
ISIC_0027570,,ISIC_0027748,,ISIC_0026838,,ISIC_0030063,,ISIC_0033665,
ISIC_0028738,,ISIC_0027908,,ISIC_0031185,,ISIC_0025918,,ISIC_0033134,
ISIC_0028514,,ISIC_0025311,,ISIC_0028119,,ISIC_0028351,,ISIC_0032793,
ISIC_0030038,,ISIC_0030872,,ISIC_0025267,,ISIC_0029561,,ISIC_0033430,
ISIC_0028492,,ISIC_0029761,,ISIC_0029001,,ISIC_0024878,,ISIC_0032846,
ISIC_0025942,,ISIC_0028289,,ISIC_0031796,,ISIC_0025725,,ISIC_0033996,
ISIC_0030099,,ISIC_0027836,,ISIC_0025430,,ISIC_0030053,,ISIC_0032571,
ISIC_0028775,,ISIC_0026527,,ISIC_0028169,,ISIC_0031100,,ISIC_0033380,
ISIC_0028895,,ISIC_0031220,,ISIC_0028432,,ISIC_0030320,,ISIC_0033194,
ISIC_0031880,,ISIC_0024307,,ISIC_0029322,,ISIC_0027705,,ISIC_0032818,
ISIC_0030222,,ISIC_0029936,,ISIC_0027945,,ISIC_0030740,,ISIC_0033250,
ISIC_0030996,,ISIC_0029896,,ISIC_0026004,,ISIC_0028673,,ISIC_0033106,
ISIC_0031862,,ISIC_0026051,,ISIC_0025012,,ISIC_0026786,,ISIC_0034096,
ISIC_0031354,,ISIC_0027658,,ISIC_0029516,,ISIC_0031603,,ISIC_0033890,
ISIC_0027726,,ISIC_0025071,,ISIC_0029459,,ISIC_0027959,,ISIC_0033070,
ISIC_0027694,,ISIC_0026491,,ISIC_0027857,,ISIC_0030055,,ISIC_0034250,
ISIC_0028400,,ISIC_0028944,,ISIC_0030066,,ISIC_0028102,,ISIC_0033225,
ISIC_0028476,,ISIC_0026569,,ISIC_0031573,,ISIC_0028857,,ISIC_0034232,
ISIC_0026287,,ISIC_0030176,,ISIC_0025720,,ISIC_0029922,,ISIC_0033291,
ISIC_0030666,,ISIC_0028425,,ISIC_0029475,,ISIC_0026681,,ISIC_0034190,
ISIC_0026669,,ISIC_0031364,,ISIC_0028385,,ISIC_0025534,,ISIC_0032608,
ISIC_0026666,,ISIC_0030112,,ISIC_0025052,,ISIC_0031423,,ISIC_0032478,
ISIC_0030430,,ISIC_0030392,,ISIC_0028453,,ISIC_0030182,,ISIC_0032264,
ISIC_0029523,,ISIC_0030614,,ISIC_0026110,,ISIC_0031030,,ISIC_0033512,
ISIC_0031492,,ISIC_0027943,,ISIC_0028362,,ISIC_0024648,,ISIC_0032411,
ISIC_0028093,,ISIC_0031028,,ISIC_0027369,,ISIC_0025812,,ISIC_0032720,
ISIC_0026386,,ISIC_0025875,,ISIC_0027377,,ISIC_0030618,,ISIC_0032920,
ISIC_0031647,,ISIC_0027232,,ISIC_0029262,,ISIC_0025841,,ISIC_0032427,
ISIC_0026657,,ISIC_0028979,,ISIC_0027611,,ISIC_0027138,,ISIC_0032151,
ISIC_0028273,,ISIC_0026147,,ISIC_0026547,,ISIC_0025878,,ISIC_0033577,
ISIC_0024607,,ISIC_0029049,,ISIC_0026299,,ISIC_0027516,,ISIC_0032705,
ISIC_0027808,,ISIC_0029144,,ISIC_0024736,,ISIC_0026883,,ISIC_0032142,
ISIC_0030358,,ISIC_0031036,,ISIC_0031959,,ISIC_0026600,,ISIC_0033944,
ISIC_0025458,,ISIC_0031182,,ISIC_0029398,,ISIC_0028569,,ISIC_0033727,
ISIC_0027466,,ISIC_0030464,,ISIC_0028482,,ISIC_0024712,,ISIC_0032336,
ISIC_0025863,,ISIC_0030852,,ISIC_0030447,,ISIC_0026763,,ISIC_0033737,
ISIC_0026890,,ISIC_0024610,,ISIC_0025443,,ISIC_0031551,,ISIC_0032543,
ISIC_0031857,,ISIC_0025962,,ISIC_0026052,,ISIC_0026777,,ISIC_0032223,
ISIC_0029983,,ISIC_0024959,,ISIC_0027952,,ISIC_0025988,,ISIC_0032769,
ISIC_0026006,,ISIC_0027917,,ISIC_0030917,,ISIC_0029221,,ISIC_0033064,
ISIC_0029496,,ISIC_0031357,,ISIC_0030312,,ISIC_0029096,,ISIC_0032291,
ISIC_0027807,,ISIC_0025158,,ISIC_0026572,,ISIC_0030268,,ISIC_0034072,
ISIC_0026312,,ISIC_0027987,,ISIC_0028009,,ISIC_0031786,,ISIC_0032928,
ISIC_0029639,,ISIC_0025329,,ISIC_0026934,,ISIC_0029757,,ISIC_0032710,
ISIC_0025190,,ISIC_0030906,,ISIC_0026346,,ISIC_0031690,,ISIC_0034042,
ISIC_0027152,,ISIC_0030113,,ISIC_0027837,,ISIC_0025593,,ISIC_0034237,
ISIC_0025527,,ISIC_0027794,,ISIC_0031085,,ISIC_0026888,,ISIC_0034114,
ISIC_0027432,,ISIC_0029611,,ISIC_0031120,,ISIC_0029828,,ISIC_0032324,
ISIC_0029592,,ISIC_0027461,,ISIC_0026830,,ISIC_0026410,,ISIC_0032657,
ISIC_0030037,,ISIC_0028909,,ISIC_0024995,,ISIC_0030041,,ISIC_0034240,
ISIC_0026217,,ISIC_0029668,,ISIC_0030819,,ISIC_0028036,,ISIC_0033222,
ISIC_0025618,,ISIC_0024560,,ISIC_0024541,,ISIC_0029381,,ISIC_0033402,
ISIC_0025788,,ISIC_0024597,,ISIC_0024722,,ISIC_0028546,,ISIC_0032560,
ISIC_0031546,,ISIC_0027927,,ISIC_0027165,,ISIC_0026318,,ISIC_0033036,
ISIC_0027029,,ISIC_0030362,,ISIC_0026943,,ISIC_0026555,,ISIC_0032901,
ISIC_0030498,,ISIC_0028213,,ISIC_0029484,,ISIC_0025901,,ISIC_0033741,
ISIC_0031781,,ISIC_0027867,,ISIC_0029904,,ISIC_0031894,,ISIC_0033965,
ISIC_0025970,,ISIC_0027971,,ISIC_0031115,,ISIC_0028782,,ISIC_0033706,
ISIC_0028262,,ISIC_0029537,,ISIC_0030773,,ISIC_0025072,,ISIC_0032374,
ISIC_0028869,,ISIC_0029928,,ISIC_0026427,,ISIC_0029184,,ISIC_0032994,
ISIC_0028161,,ISIC_0026199,,ISIC_0028886,,ISIC_0027684,,ISIC_0033007,
ISIC_0029883,,ISIC_0030374,,ISIC_0027860,,ISIC_0027249,,ISIC_0032905,
ISIC_0028281,,ISIC_0028078,,ISIC_0026620,,ISIC_0031055,,ISIC_0033879,
ISIC_0027755,,ISIC_0031230,,ISIC_0024397,,ISIC_0026356,,ISIC_0033849,
ISIC_0030210,,ISIC_0032066,,ISIC_0030336,,ISIC_0025690,,ISIC_0032115,
ISIC_0027096,,ISIC_0031285,,ISIC_0029535,,ISIC_0024399,,ISIC_0032180,
ISIC_0025866,,ISIC_0031313,,ISIC_0029244,,ISIC_0029332,,ISIC_0034200,
ISIC_0028562,,ISIC_0030645,,ISIC_0030551,,ISIC_0029497,,ISIC_0032680,
ISIC_0027137,,ISIC_0030958,,ISIC_0031675,,ISIC_0025685,,ISIC_0034285,
ISIC_0026502,,ISIC_0029334,,ISIC_0024614,,ISIC_0031638,,ISIC_0033858,
ISIC_0030967,,ISIC_0026295,,ISIC_0030448,,ISIC_0029723,,ISIC_0032904,
ISIC_0028349,,ISIC_0028339,,ISIC_0026308,,ISIC_0024352,,ISIC_0032089,
ISIC_0024519,,ISIC_0031112,,ISIC_0028767,,ISIC_0030520,,ISIC_0033045,
ISIC_0025274,,ISIC_0030738,,ISIC_0028008,,ISIC_0029275,,ISIC_0033173,
ISIC_0027173,,ISIC_0027707,,ISIC_0028956,,ISIC_0031564,,ISIC_0032962,
ISIC_0024908,,ISIC_0028133,,ISIC_0031793,,ISIC_0027128,,ISIC_0033928,
ISIC_0026164,,ISIC_0027895,,ISIC_0025185,,ISIC_0029569,,ISIC_0032145,
ISIC_0030743,,ISIC_0031521,,ISIC_0031673,,ISIC_0030342,,ISIC_0032580,
ISIC_0026791,,ISIC_0030500,,ISIC_0027016,,ISIC_0030144,,ISIC_0033825,
ISIC_0025778,,ISIC_0026007,,ISIC_0027119,,ISIC_0025159,,ISIC_0034097,
ISIC_0024656,,ISIC_0027932,,ISIC_0031097,,ISIC_0026297,,ISIC_0033774,
ISIC_0024661,,ISIC_0024975,,ISIC_0027453,,ISIC_0027635,,ISIC_0032969,
ISIC_0031744,,ISIC_0024978,,ISIC_0027443,,ISIC_0031094,,ISIC_0033567,
ISIC_0031192,,ISIC_0025882,,ISIC_0027833,,ISIC_0031541,,ISIC_0032990,
ISIC_0029185,,ISIC_0029708,,ISIC_0024380,,ISIC_0029626,,ISIC_0033771,
ISIC_0030140,,ISIC_0031566,,ISIC_0026445,,ISIC_0028181,,ISIC_0033862,
ISIC_0026562,,ISIC_0027406,,ISIC_0030978,,ISIC_0026722,,ISIC_0033434,
ISIC_0031467,,ISIC_0027849,,ISIC_0028801,,ISIC_0029224,,ISIC_0032319,
ISIC_0027213,,ISIC_0031416,,ISIC_0028383,,ISIC_0027413,,ISIC_0033332,
ISIC_0029444,,ISIC_0026910,,ISIC_0030479,,ISIC_0031776,,ISIC_0033561,
ISIC_0025585,,ISIC_0027695,,ISIC_0031502,,ISIC_0028500,,ISIC_0032496,
ISIC_0027515,,ISIC_0027768,,ISIC_0027640,,ISIC_0030313,,ISIC_0033972,
ISIC_0025997,,ISIC_0031114,,ISIC_0029430,,ISIC_0029833,,ISIC_0033137,
ISIC_0031771,,ISIC_0026437,,ISIC_0030624,,ISIC_0030018,,ISIC_0034277,
ISIC_0031363,,ISIC_0027106,,ISIC_0028518,,ISIC_0029511,,ISIC_0032574,
ISIC_0032025,,ISIC_0024639,,ISIC_0031678,,ISIC_0031110,,ISIC_0033888,
ISIC_0024906,,ISIC_0028638,,ISIC_0031136,,ISIC_0031178,,ISIC_0032664,
ISIC_0031458,,ISIC_0030135,,ISIC_0027224,,ISIC_0025106,,ISIC_0034019,
ISIC_0029534,,ISIC_0024868,,ISIC_0026307,,ISIC_0028819,,ISIC_0033861,
ISIC_0024844,,ISIC_0031544,,ISIC_0030127,,ISIC_0025004,,ISIC_0032651,
ISIC_0028015,,ISIC_0031966,,ISIC_0026172,,ISIC_0025956,,ISIC_0032082,
ISIC_0027723,,ISIC_0027081,,ISIC_0031439,,ISIC_0025108,,ISIC_0032635,
ISIC_0027696,,ISIC_0025187,,ISIC_0025898,,ISIC_0028613,,ISIC_0032764,
ISIC_0025457,,ISIC_0028092,,ISIC_0024580,,ISIC_0027312,,ISIC_0033409,
ISIC_0028151,,ISIC_0030381,,ISIC_0031480,,ISIC_0028953,,ISIC_0033028,
ISIC_0024344,,ISIC_0028261,,ISIC_0029966,,ISIC_0031800,,ISIC_0032475,
ISIC_0030570,,ISIC_0027314,,ISIC_0032033,,ISIC_0025173,,ISIC_0032817,
ISIC_0029044,,ISIC_0031694,,ISIC_0031802,,ISIC_0027816,,ISIC_0033207,
ISIC_0025271,,ISIC_0031732,,ISIC_0024742,,ISIC_0031861,,ISIC_0032801,
ISIC_0024392,,ISIC_0025893,,ISIC_0029965,,ISIC_0027869,,ISIC_0032780,
ISIC_0026616,,ISIC_0026021,,ISIC_0027874,,ISIC_0031395,,ISIC_0034030,
ISIC_0030982,,ISIC_0024464,,ISIC_0027627,,ISIC_0024510,,ISIC_0033689,
ISIC_0030079,,ISIC_0028759,,ISIC_0024456,,ISIC_0024751,,ISIC_0033328,
ISIC_0029470,,ISIC_0026233,,ISIC_0030878,,ISIC_0028028,,ISIC_0032995,
ISIC_0025259,,ISIC_0030941,,ISIC_0024764,,ISIC_0024963,,ISIC_0034210,
ISIC_0026991,,ISIC_0026936,,ISIC_0031414,,ISIC_0027605,,ISIC_0032577,
ISIC_0026096,,ISIC_0031483,,ISIC_0026371,,ISIC_0026499,,ISIC_0032166,
ISIC_0030641,,ISIC_0031933,,ISIC_0030125,,ISIC_0026221,,ISIC_0032728,
ISIC_0026214,,ISIC_0025813,,ISIC_0028745,,ISIC_0025760,,ISIC_0034056,
ISIC_0027338,,ISIC_0030299,,ISIC_0030942,,ISIC_0028191,,ISIC_0033136,
ISIC_0027307,,ISIC_0025288,,ISIC_0024942,,ISIC_0025930,,ISIC_0033308,
ISIC_0029734,,ISIC_0027329,,ISIC_0032004,,ISIC_0027319,,ISIC_0032889,
ISIC_0031476,,ISIC_0027424,,ISIC_0025334,,ISIC_0027378,,ISIC_0034073,
ISIC_0027236,,ISIC_0025723,,ISIC_0027032,,ISIC_0027456,,ISIC_0033543,
ISIC_0025077,,ISIC_0031418,,ISIC_0029946,,ISIC_0026932,,ISIC_0032814,
ISIC_0026399,,ISIC_0029024,,ISIC_0029720,,ISIC_0024916,,ISIC_0032770,
ISIC_0024658,,ISIC_0025827,,ISIC_0025163,,ISIC_0024796,,ISIC_0032295,
ISIC_0028959,,ISIC_0027002,,ISIC_0025147,,ISIC_0025448,,ISIC_0032108,
ISIC_0024538,,ISIC_0025124,,ISIC_0027409,,ISIC_0026542,,ISIC_0033102,
ISIC_0030204,,ISIC_0024439,,ISIC_0025772,,ISIC_0027961,,ISIC_0033672,
ISIC_0026686,,ISIC_0027642,,ISIC_0031109,,ISIC_0027834,,ISIC_0033502,
ISIC_0027689,,ISIC_0028444,,ISIC_0031250,,ISIC_0029727,,ISIC_0033757,
ISIC_0027299,,ISIC_0024699,,ISIC_0028040,,ISIC_0030059,,ISIC_0033912,
ISIC_0026904,,ISIC_0025502,,ISIC_0028769,,ISIC_0028112,,ISIC_0034081,
ISIC_0026589,,ISIC_0031022,,ISIC_0025933,,ISIC_0029854,,ISIC_0034244,
ISIC_0025503,,ISIC_0029934,,ISIC_0029615,,ISIC_0031240,,ISIC_0033846,
ISIC_0028875,,ISIC_0026029,,ISIC_0029252,,ISIC_0030155,,ISIC_0032761,
ISIC_0026723,,ISIC_0024591,,ISIC_0031161,,ISIC_0025648,,ISIC_0034258,
ISIC_0028230,,ISIC_0026292,,ISIC_0027980,,ISIC_0031928,,ISIC_0033111,
ISIC_0030588,,ISIC_0030148,,ISIC_0030727,,ISIC_0025256,,ISIC_0033748,
ISIC_0031155,,ISIC_0028474,,ISIC_0030398,,ISIC_0028330,,ISIC_0033841,
ISIC_0029239,,ISIC_0030506,,ISIC_0028796,,ISIC_0025722,,ISIC_0033403,
ISIC_0029618,,ISIC_0024609,,ISIC_0030717,,ISIC_0028581,,ISIC_0032779,
ISIC_0031139,,ISIC_0026148,,ISIC_0031311,,ISIC_0029814,,ISIC_0032148,
ISIC_0026106,,ISIC_0030100,,ISIC_0030471,,ISIC_0030248,,ISIC_0032279,
ISIC_0029378,,ISIC_0031083,,ISIC_0025579,,ISIC_0024974,,ISIC_0033777,
ISIC_0026918,,ISIC_0031460,,ISIC_0026973,,ISIC_0028844,,ISIC_0032451,
ISIC_0028143,,ISIC_0024933,,ISIC_0031412,,ISIC_0027157,,ISIC_0032162,
ISIC_0025445,,ISIC_0024657,,ISIC_0030301,,ISIC_0027434,,ISIC_0032250,
ISIC_0029181,,ISIC_0029959,,ISIC_0025917,,ISIC_0025884,,ISIC_0034309,
ISIC_0025053,,ISIC_0025914,,ISIC_0024600,,ISIC_0029299,,ISIC_0034144,
ISIC_0030894,,ISIC_0028488,,ISIC_0027225,,ISIC_0028327,,ISIC_0033621,
ISIC_0026126,,ISIC_0025477,,ISIC_0025080,,ISIC_0027683,,ISIC_0032908,
ISIC_0028554,,ISIC_0026398,,ISIC_0025640,,ISIC_0025017,,ISIC_0033172,
ISIC_0029817,,ISIC_0028576,,ISIC_0032054,,ISIC_0024821,,ISIC_0033718,
ISIC_0029503,,ISIC_0027246,,ISIC_0026390,,ISIC_0031798,,ISIC_0033298,
ISIC_0027115,,ISIC_0032050,,ISIC_0030259,,ISIC_0030709,,ISIC_0032595,
ISIC_0028676,,ISIC_0027301,,ISIC_0026345,,ISIC_0027066,,ISIC_0033992,
ISIC_0028629,,ISIC_0025332,,ISIC_0024617,,ISIC_0026361,,ISIC_0034229,
ISIC_0030422,,ISIC_0029374,,ISIC_0028424,,ISIC_0026946,,ISIC_0032640,
ISIC_0024977,,ISIC_0028798,,ISIC_0026187,,ISIC_0028373,,ISIC_0034288,
ISIC_0026041,,ISIC_0029199,,ISIC_0026512,,ISIC_0024887,,ISIC_0033009,
ISIC_0030779,,ISIC_0027140,,ISIC_0031829,,ISIC_0026695,,ISIC_0033046,
ISIC_0031096,,ISIC_0027072,,ISIC_0028805,,ISIC_0026008,,ISIC_0033138,
ISIC_0031347,,ISIC_0028268,,ISIC_0028274,,ISIC_0025183,,ISIC_0032202,
ISIC_0026706,,ISIC_0029706,,ISIC_0025137,,ISIC_0024755,,ISIC_0032885,
ISIC_0026049,,ISIC_0031667,,ISIC_0031176,,ISIC_0028487,,ISIC_0033170,
ISIC_0026639,,ISIC_0028590,,ISIC_0032064,,ISIC_0030863,,ISIC_0033157,
ISIC_0027571,,ISIC_0026546,,ISIC_0030508,,ISIC_0027633,,ISIC_0032387,
ISIC_0027276,,ISIC_0028874,,ISIC_0026821,,ISIC_0029423,,ISIC_0033273,
ISIC_0025713,,ISIC_0031748,,ISIC_0024413,,ISIC_0031373,,ISIC_0033574,
ISIC_0028601,,ISIC_0026023,,ISIC_0024530,,ISIC_0024349,,ISIC_0032521,
ISIC_0030772,,ISIC_0029981,,ISIC_0028612,,ISIC_0029327,,ISIC_0032600,
ISIC_0028631,,ISIC_0031797,,ISIC_0029437,,ISIC_0028803,,ISIC_0034298,
ISIC_0028091,,ISIC_0029661,,ISIC_0029874,,ISIC_0031615,,ISIC_0032667,
ISIC_0030969,,ISIC_0025122,,ISIC_0024434,,ISIC_0031921,,ISIC_0033845,
ISIC_0028428,,ISIC_0027049,,ISIC_0024577,,ISIC_0028013,,ISIC_0033353,
ISIC_0030612,,ISIC_0025566,,ISIC_0028369,,ISIC_0025355,,ISIC_0034295,
ISIC_0024784,,ISIC_0030585,,ISIC_0031049,,ISIC_0029521,,ISIC_0033475,
ISIC_0028893,,ISIC_0026372,,ISIC_0025653,,ISIC_0029607,,ISIC_0032100,
ISIC_0026826,,ISIC_0028917,,ISIC_0029773,,ISIC_0027073,,ISIC_0033960,
ISIC_0030948,,ISIC_0026874,,ISIC_0026364,,ISIC_0025629,,ISIC_0033564,
ISIC_0029339,,ISIC_0031807,,ISIC_0028071,,ISIC_0030462,,ISIC_0033244,
ISIC_0027553,,ISIC_0026073,,ISIC_0029276,,ISIC_0027992,,ISIC_0033382,
ISIC_0029551,,ISIC_0028454,,ISIC_0030952,,ISIC_0024416,,ISIC_0032471,
ISIC_0030841,,ISIC_0029593,,ISIC_0031913,,ISIC_0025581,,ISIC_0033519,
ISIC_0029707,,ISIC_0025865,,ISIC_0026289,,ISIC_0027045,,ISIC_0033098,
ISIC_0024317,,ISIC_0025318,,ISIC_0031613,,ISIC_0024618,,ISIC_0032926,
ISIC_0027382,,ISIC_0030418,,ISIC_0029758,,ISIC_0026680,,ISIC_0032210,
ISIC_0031160,,ISIC_0031420,,ISIC_0032049,,ISIC_0025441,,ISIC_0032231,
ISIC_0026875,,ISIC_0027469,,ISIC_0025300,,ISIC_0031167,,ISIC_0033729,
ISIC_0028416,,ISIC_0026792,,ISIC_0028524,,ISIC_0031038,,ISIC_0032229,
ISIC_0027035,,ISIC_0025251,,ISIC_0028513,,ISIC_0030815,,ISIC_0032744,
ISIC_0029467,,ISIC_0031187,,ISIC_0025327,,ISIC_0026520,,ISIC_0033837,
ISIC_0027738,,ISIC_0028912,,ISIC_0027296,,ISIC_0026757,,ISIC_0033904,
ISIC_0030646,,ISIC_0026926,,ISIC_0027603,,ISIC_0026554,,ISIC_0032443,
ISIC_0024966,,ISIC_0025212,,ISIC_0031756,,ISIC_0027528,,ISIC_0032852,
ISIC_0031075,,ISIC_0027395,,ISIC_0024721,,ISIC_0025966,,ISIC_0033637,
ISIC_0027011,,ISIC_0025959,,ISIC_0025635,,ISIC_0029526,,ISIC_0034023,
ISIC_0025909,,ISIC_0026125,,ISIC_0030020,,ISIC_0024939,,ISIC_0034108,
ISIC_0028902,,ISIC_0028549,,ISIC_0026487,,ISIC_0031871,,ISIC_0033006,
ISIC_0026124,,ISIC_0029999,,ISIC_0031870,,ISIC_0024762,,ISIC_0032830,
ISIC_0025162,,ISIC_0028545,,ISIC_0031324,,ISIC_0024860,,ISIC_0033144,
ISIC_0031794,,ISIC_0029402,,ISIC_0025055,,ISIC_0025293,,ISIC_0033011,
ISIC_0025006,,ISIC_0028396,,ISIC_0031288,,ISIC_0028547,,ISIC_0032196,
ISIC_0029063,,ISIC_0029960,,ISIC_0025848,,ISIC_0031960,,ISIC_0032589,
ISIC_0028185,,ISIC_0030402,,ISIC_0030395,,ISIC_0026880,,ISIC_0033558,
ISIC_0024641,,ISIC_0025181,,ISIC_0027804,,ISIC_0030334,,ISIC_0033167,
ISIC_0026782,,ISIC_0025533,,ISIC_0024818,,ISIC_0027136,,ISIC_0033597,
ISIC_0030069,,ISIC_0029616,,ISIC_0027476,,ISIC_0027547,,ISIC_0033887,
ISIC_0028648,,ISIC_0028250,,ISIC_0027997,,ISIC_0030460,,ISIC_0033674,
ISIC_0029643,,ISIC_0027290,,ISIC_0029338,,ISIC_0028374,,ISIC_0032821,
ISIC_0027946,,ISIC_0029347,,ISIC_0026605,,ISIC_0031790,,ISIC_0032666,
ISIC_0025499,,ISIC_0027594,,ISIC_0027962,,ISIC_0030972,,ISIC_0034038,
ISIC_0026077,,ISIC_0028762,,ISIC_0030654,,ISIC_0027965,,ISIC_0033833,
ISIC_0028521,,ISIC_0031755,,ISIC_0030678,,ISIC_0027751,,ISIC_0032717,
ISIC_0031299,,ISIC_0029635,,ISIC_0029118,,ISIC_0030215,,ISIC_0033787,
ISIC_0025193,,ISIC_0026055,,ISIC_0026179,,ISIC_0031669,,ISIC_0033889,
ISIC_0028720,,ISIC_0030237,,ISIC_0025179,,ISIC_0025148,,ISIC_0033030,
ISIC_0024385,,ISIC_0028293,,ISIC_0030049,,ISIC_0026579,,ISIC_0032678,
ISIC_0031787,,ISIC_0030777,,ISIC_0030840,,ISIC_0025295,,ISIC_0033471,
ISIC_0026559,,ISIC_0029868,,ISIC_0028390,,ISIC_0029621,,ISIC_0032213,
ISIC_0026544,,ISIC_0026718,,ISIC_0027938,,ISIC_0024480,,ISIC_0034153,
ISIC_0024650,,ISIC_0026342,,ISIC_0025797,,ISIC_0024308,,ISIC_0032183,
ISIC_0029424,,ISIC_0031645,,ISIC_0026937,,ISIC_0031164,,ISIC_0033447,
ISIC_0030615,,ISIC_0028851,,ISIC_0030848,,ISIC_0028391,,ISIC_0033648,
ISIC_0030578,,ISIC_0026851,,ISIC_0027226,,ISIC_0030250,,ISIC_0034270,
ISIC_0027001,,ISIC_0027010,,ISIC_0031011,,ISIC_0024841,,ISIC_0033745,
ISIC_0030573,,ISIC_0029907,,ISIC_0030044,,ISIC_0031881,,ISIC_0034204,
ISIC_0026143,,ISIC_0027775,,ISIC_0026332,,ISIC_0029380,,ISIC_0032370,
ISIC_0031064,,ISIC_0031229,,ISIC_0026732,,ISIC_0025514,,ISIC_0032117,
ISIC_0030167,,ISIC_0029867,,ISIC_0025056,,ISIC_0029544,,ISIC_0032809,
ISIC_0030302,,ISIC_0024769,,ISIC_0029963,,ISIC_0027182,,ISIC_0032421,
ISIC_0027390,,ISIC_0031371,,ISIC_0029704,,ISIC_0029625,,ISIC_0034199,
ISIC_0024846,,ISIC_0027360,,ISIC_0030517,,ISIC_0031248,,ISIC_0032562,
ISIC_0028806,,ISIC_0028887,,ISIC_0024393,,ISIC_0027911,,ISIC_0033859,
ISIC_0031935,,ISIC_0024629,,ISIC_0024713,,ISIC_0025785,,ISIC_0034004,
ISIC_0030429,,ISIC_0027298,,ISIC_0029247,,ISIC_0025218,,ISIC_0034174,
